Open,High,Low,Close,Volume,Spread,RSI_14,MACD,MACD_Signal,SMA_20,SMA_50,BB_Upper,BB_Lower,ATR,Volatility_20,signal,signal_strength,xgb_signal,xgb_probability,rf_signal,rf_probability,DateTime,DateOnly,HourOfDay
1.07437,1.0745,1.07406,1.07424,3871,1.6,54.78170478170485,0.00041220680035647383,0.0003563338914979716,1.0735455,1.0725386000000001,1.075694599934006,1.0713964000659941,0.0012649999999999764,0.015161656677680073,BUY,0.65,SELL,0.18835182,SELL,0.36042524409050436,2023-01-08 08:00:00,2023-01-08,8
1.07332,1.07521,1.07332,1.07362,4344,2.0,55.53213909378278,0.0003552805906841261,0.0003561232313352025,1.0735,1.0726216,1.075599293114116,1.0714007068858837,0.001329999999999974,0.01527158230394473,HOLD,0.15000000000000002,BUY,0.9124571,BUY,0.8992320525305649,2023-01-08 09:00:00,2023-01-08,9
1.07333,1.07372,1.07333,1.07366,2621,1.8,64.83516483516553,0.00030982238549159824,0.00034686306216648164,1.0734805,1.0726944,1.0755654786064854,1.0713955213935147,0.0012592857142857009,0.015197890166991631,HOLD,0.25,BUY,0.96380764,BUY,0.8817131744543665,2023-01-08 10:00:00,2023-01-08,10
1.07127,1.07237,1.07127,1.07187,1899,1.2,50.79030558482662,0.00012788422033516156,0.0003030672938002177,1.073409,1.0727616,1.0756146282074504,1.0712033717925498,0.0013771428571428387,0.0161336907628631,HOLD,0.15000000000000002,BUY,0.896507,BUY,0.8224202850257254,2023-01-08 11:00:00,2023-01-08,11
1.07196,1.07267,1.07121,1.07211,5111,1.9,50.94537815125972,3.028002958149756e-06,0.00024305943563180413,1.0732655,1.072823,1.0754134632948016,1.0711175367051984,0.001433571428571415,0.014997262422317626,HOLD,0.15000000000000002,BUY,0.8758687,BUY,0.8290800535449974,2023-01-08 12:00:00,2023-01-08,12
1.07233,1.07294,1.07176,1.07207,3260,1.1,38.269986893839736,-9.801921012031478e-05,0.00017484370648138036,1.073238,1.072881,1.0754342992797752,1.0710417007202246,0.001351428571428559,0.01286662853838123,HOLD,0.15000000000000002,HOLD,0.46278095,BUY,0.7323856576267521,2023-01-08 13:00:00,2023-01-08,13
1.07378,1.07439,1.07332,1.07365,3816,1.0,51.54639175257737,-5.0030340479789714e-05,0.00012986889708914635,1.0732545,1.0729714,1.0754583385173493,1.0710506614826507,0.0013885714285714057,0.013740965384403173,HOLD,0.25,SELL,0.23501243,SELL,0.383391383954855,2023-01-08 14:00:00,2023-01-08,14
1.0734,1.0741,1.0734,1.07393,2906,1.8,48.351648351648294,1.0474105426760971e-05,0.00010598993875666929,1.0733225000000002,1.0730794000000001,1.0755213310291525,1.0711236689708479,0.0013657142857142718,0.013499230773474173,HOLD,0.25,SELL,0.21435595,HOLD,0.42289058574045063,2023-01-08 15:00:00,2023-01-08,15
1.0742,1.07629,1.07414,1.07476,2486,2.0,53.16315205327416,0.00012396933677272237,0.0001095858183598799,1.0734990000000002,1.0732056,1.0755525145739175,1.0714454854260829,0.0014321428571428343,0.012779703636902107,BUY,0.65,SELL,0.109379046,SELL,0.37211978159737746,2023-01-08 16:00:00,2023-01-08,16
1.07391,1.07399,1.07289,1.07356,2092,1.0,46.75834970530484,0.000115750850371521,0.00011081882476220814,1.073591,1.0732945999999999,1.0754660427363627,1.0717159572636372,0.0015264285714285636,0.013502533044179853,HOLD,0.25,BUY,0.8675487,BUY,0.7780535502954341,2023-01-08 17:00:00,2023-01-08,17
1.07309,1.07376,1.07309,1.07351,4905,1.3,51.96506550218308,0.00010400416330091922,0.00010945589246995036,1.0736700000000001,1.0733734,1.0753758907227382,1.071964109277262,0.001428571428571414,0.01350381167397745,HOLD,0.15000000000000002,BUY,0.7134228,BUY,0.7621013925175126,2023-01-08 18:00:00,2023-01-08,18
1.07271,1.07332,1.07223,1.07298,3867,1.0,45.70484581497763,5.133648353550235e-05,9.783201068306077e-05,1.0736260000000002,1.0734192,1.0753564748359696,1.0718955251640307,0.0014342857142857054,0.01198341080918925,HOLD,0.15000000000000002,BUY,0.9597974,BUY,0.91002605902944,2023-01-08 19:00:00,2023-01-08,19
1.07277,1.07374,1.07243,1.07263,4989,1.0,37.66233766233742,-1.8432627204134633e-05,7.45790831056217e-05,1.0735885,1.073456,1.0753730804460573,1.0718039195539428,0.0014349999999999957,0.011936676113481388,HOLD,0.15000000000000002,BUY,0.8896705,BUY,0.8913975912713995,2023-01-08 20:00:00,2023-01-08,20
1.0729,1.07306,1.07259,1.07289,2113,1.9,37.95534665099728,-5.214423673294277e-05,4.923441913790881e-05,1.073523,1.0735082,1.0753092409809804,1.0717367590190197,0.0013692857142857079,0.01161304764360164,HOLD,0.25,BUY,0.92189586,BUY,0.7846172847036524,2023-01-08 21:00:00,2023-01-08,21
1.07303,1.07372,1.07303,1.07367,4713,1.3,46.68218859138406,-1.5740007882403262e-05,3.62395337338464e-05,1.0734970000000001,1.0735538,1.0752573121732798,1.0717366878267205,0.0013657142857142876,0.01194566861058104,HOLD,0.25,BUY,0.9778014,BUY,0.9203614912935766,2023-01-08 22:00:00,2023-01-08,22
1.07376,1.07517,1.07247,1.07404,3647,0.8,52.51798561151144,4.247686666292161e-05,3.748700031966144e-05,1.073488,1.073584,1.0752345346140064,1.0717414653859936,0.0014235714285714288,0.012016586983132647,HOLD,0.15000000000000002,BUY,0.93827605,BUY,0.8012823271090497,2023-01-08 23:00:00,2023-01-08,23
1.0749,1.07579,1.0749,1.07524,2182,1.8,58.31578947368428,0.00018333080692856107,6.665576164144137e-05,1.0735925,1.0736478,1.0754968537376033,1.0716881462623966,0.0015207142857142722,0.012053561088694214,HOLD,0.15000000000000002,BUY,0.9449851,BUY,0.7485598906132034,2023-01-09 00:00:00,2023-01-09,0
1.07728,1.07759,1.0768,1.07729,8116,1.5,77.76639344262414,0.0004551299817017185,0.0001443506056534968,1.073769,1.0737586000000001,1.0762924304136756,1.0712455695863243,0.0015178571428571264,0.013585407620129821,BUY,0.30000000000000004,SELL,0.04223477,SELL,0.13319218712322162,2023-01-09 01:00:00,2023-01-09,1
1.07789,1.07808,1.07691,1.07751,4102,1.3,77.72073921971392,0.00068044124419675,0.00025156873336214746,1.0739085,1.0738528,1.0769154412680506,1.0709015587319493,0.0014971428571428319,0.013311976888304284,BUY,0.30000000000000004,SELL,0.060272384,SELL,0.1376258626931871,2023-01-09 02:00:00,2023-01-09,2
1.0766,1.07669,1.07612,1.07628,2627,1.7,69.25892040256116,0.0007510931878134119,0.00035147362425240036,1.0739755,1.0739142000000002,1.0771350567643898,1.0708159432356101,0.001512142857142835,0.014049035055480519,BUY,0.65,BUY,0.7536289,BUY,0.7180336191612336,2023-01-09 03:00:00,2023-01-09,3
1.07833,1.07833,1.07788,1.07801,5403,1.8,69.67509025270726,0.0009358935061702933,0.00046835760063597897,1.0741640000000001,1.0740236,1.0778034007603963,1.070524599239604,0.0014928571428571371,0.014794652614046356,BUY,0.5,SELL,0.10133138,SELL,0.18588812649338965,2023-01-09 04:00:00,2023-01-09,4
1.07711,1.07711,1.07635,1.07669,2615,0.9,61.38613861386096,0.000964715482020484,0.00056762917691288,1.0743175,1.0741188,1.078115792552691,1.070519207447309,0.001561428571428555,0.015397632036787559,BUY,0.65,BUY,0.918726,BUY,0.7549608353563819,2023-01-09 05:00:00,2023-01-09,5
1.07604,1.07651,1.07592,1.07651,6616,1.3,57.628596338274455,0.0009619439191452805,0.0006464921253593601,1.07446,1.0741772,1.0783667283391385,1.0705532716608614,0.0014478571428571277,0.015433351805981,BUY,0.65,BUY,0.8923298,BUY,0.75447355999836,2023-01-09 06:00:00,2023-01-09,6
1.07518,1.07643,1.07518,1.07559,2207,0.9,59.0705987488828,0.0008754198294949056,0.0006922776661864692,1.074646,1.0742099999999999,1.0783841075989187,1.0709078924010813,0.0014092857142857002,0.0144119764125092,BUY,0.65,BUY,0.897054,BUY,0.8190138606528069,2023-01-09 07:00:00,2023-01-09,7
1.07809,1.07809,1.07699,1.07736,4870,1.4,64.91092176607336,0.0009388505874099451,0.0007415922504311644,1.0749085,1.074279,1.078634094406837,1.071182905593163,0.0015399999999999858,0.015331944708773929,BUY,0.65,BUY,0.83051115,BUY,0.7904087323526273,2023-01-09 08:00:00,2023-01-09,8
1.07664,1.07725,1.07664,1.07701,1385,1.3,65.82875098193219,0.0009499276702502613,0.0007832593343949838,1.0751555,1.0743154,1.0787411231932897,1.0715698768067101,0.0014999999999999933,0.015435728142434438,BUY,0.65,BUY,0.8652314,BUY,0.7719584889243661,2023-01-09 09:00:00,2023-01-09,9
1.07829,1.07943,1.07736,1.07811,4013,1.9,70.3264094955488,0.0010355301976010534,0.0008337135070361978,1.0753785,1.0743612,1.0791212053260901,1.07163579467391,0.0015792857142857037,0.015030559710293524,BUY,0.45,HOLD,0.49313077,HOLD,0.5473553030387948,2023-01-09 10:00:00,2023-01-09,10
1.07897,1.07917,1.07882,1.07903,3930,0.9,71.71145685997178,0.0011641871042422647,0.0008998082264774112,1.0756335,1.0744145999999999,1.0796459032698684,1.0716210967301314,0.0016214285714285673,0.015204474089423077,BUY,0.45,BUY,0.77747995,BUY,0.6861336046742634,2023-01-09 11:00:00,2023-01-09,11
1.07685,1.07726,1.07667,1.0772,3261,1.2,61.61948650427921,0.0011057366794826606,0.0009409939170784612,1.0757555,1.074435,1.0798042891627329,1.0717067108372673,0.001730714285714268,0.01651981357052644,HOLD,0.25,BUY,0.94449776,BUY,0.8368770491547525,2023-01-09 12:00:00,2023-01-09,12
1.07851,1.07952,1.07829,1.0787,1348,0.9,64.27696078431347,0.0011669993190073225,0.0009861949974642335,1.0760124999999998,1.0744938,1.0801265113604288,1.0718984886395708,0.0017035714285714234,0.01644178025473474,BUY,0.65,SELL,0.07888492,SELL,0.16856756756756755,2023-01-09 13:00:00,2023-01-09,13
1.07887,1.07982,1.07887,1.0793,2206,1.5,62.91348600508894,0.0012495612238314635,0.0010388682427376796,1.0763019999999999,1.0745938000000002,1.0804887741633378,1.072115225836662,0.0016585714285714298,0.016441973973179022,BUY,0.65,SELL,0.17739801,SELL,0.26663133713174153,2023-01-09 14:00:00,2023-01-09,14
1.07945,1.0804,1.07945,1.07964,3077,1.6,58.38686652391105,0.001327128970074476,0.001096520388205039,1.076635,1.074696,1.0807683534238408,1.0725016465761592,0.0015692857142857175,0.016192798369423386,BUY,0.65,SELL,0.13903894,SELL,0.23943945540852984,2023-01-09 15:00:00,2023-01-09,15
1.07979,1.08007,1.07975,1.07977,2098,1.5,58.117816091953806,0.001383147814338015,0.0011538458734316342,1.0769920000000002,1.0748103999999998,1.0808958744587318,1.0730881255412685,0.0015164285714285932,0.016036950971903982,BUY,0.65,BUY,0.6868182,BUY,0.6819453292886325,2023-01-09 16:00:00,2023-01-09,16
1.07897,1.07968,1.0789,1.07906,4340,1.1,60.37313432835834,0.0013546366773440344,0.0011940040342141142,1.0773005,1.0749256,1.0807929850148588,1.0738080149851412,0.0014792857142857305,0.016417486122979514,BUY,0.65,BUY,0.88898855,BUY,0.7837033122413521,2023-01-09 17:00:00,2023-01-09,17
1.07869,1.07877,1.07812,1.07828,2128,1.5,51.08433734939757,0.0012546392147152474,0.001206131070314341,1.077531,1.0749916,1.0805970854521796,1.0744649145478204,0.0014000000000000043,0.01670652579620783,BUY,0.65,BUY,0.9027381,BUY,0.8335055544453861,2023-01-09 18:00:00,2023-01-09,18
1.07875,1.07978,1.07792,1.07858,2064,1.8,58.26771653543378,0.001185927365479511,0.0012020903293473752,1.077758,1.0751108,1.0803752271385583,1.0751407728614417,0.001414285714285717,0.016701343683230147,HOLD,0.25,BUY,0.88629264,BUY,0.828805666443171,2023-01-09 19:00:00,2023-01-09,19
1.07834,1.07845,1.07834,1.07838,4826,1.1,58.16593886462773,0.0011026240378391172,0.0011821970710457236,1.077915,1.0752119999999998,1.080258658857892,1.075571341142108,0.00137642857142858,0.016401707702622836,HOLD,0.25,BUY,0.94038355,BUY,0.7907885080332594,2023-01-09 20:00:00,2023-01-09,20
1.08087,1.08156,1.07986,1.08077,2977,1.0,70.04643962848206,0.0012154476525045865,0.0011888471873374962,1.0780889999999999,1.0753759999999999,1.0807345674946016,1.075443432505398,0.0015085714285714463,0.016872675312763034,BUY,0.30000000000000004,BUY,0.88746345,BUY,0.783016931027345,2023-01-09 21:00:00,2023-01-09,21
1.07972,1.08078,1.07899,1.0799,3961,1.1,60.56572379367683,0.0012205892576984123,0.0011951956014096795,1.0782085000000001,1.0755494,1.0809578254675265,1.0754591745324737,0.0014578571428571774,0.017215826373405175,BUY,0.65,BUY,0.9309108,BUY,0.6506756972491478,2023-01-09 22:00:00,2023-01-09,22
1.08147,1.08225,1.08127,1.08166,2700,1.4,67.31198808637359,0.0013511065921640864,0.0012263777995605608,1.0784775,1.0757482,1.0814740163984853,1.0754809836015147,0.0015742857142857344,0.017350874390532997,BUY,0.5,SELL,0.08013696,SELL,0.22064894386987408,2023-01-09 23:00:00,2023-01-09,23
1.08218,1.08275,1.08173,1.08191,1100,1.2,65.1033386327502,0.0014579095568632017,0.001272684151021089,1.0786725000000001,1.0759478,1.0820271126923784,1.075317887307622,0.0014792857142857465,0.016593999195879092,BUY,0.65,SELL,0.10918268,SELL,0.1841509009009009,2023-01-10 00:00:00,2023-01-10,0
1.08223,1.08269,1.08126,1.08232,7068,0.9,63.62883181441569,0.001557679292090608,0.0013296831792349929,1.078954,1.076117,1.0825447155129326,1.0753632844870673,0.0015057142857143008,0.01574711994293861,BUY,0.65,SELL,0.02228166,SELL,0.1333870048860587,2023-01-10 01:00:00,2023-01-10,1
1.08262,1.08296,1.08262,1.08292,3244,0.9,76.38376383763817,0.0016659583804643496,0.0013969382194808642,1.0792745,1.0763078,1.0830843071508145,1.0754646928491853,0.0013828571428571618,0.015694942023295376,BUY,0.45,SELL,0.04069239,SELL,0.06288068556361241,2023-01-10 02:00:00,2023-01-10,2
1.08182,1.08225,1.08122,1.08139,1624,1.8,62.37350505979755,0.0016097558613215046,0.0014395017478489923,1.0795645,1.0764516,1.083063741872791,1.076065258127209,0.0013385714285714429,0.01634979357089006,BUY,0.65,SELL,0.09431218,SELL,0.17772833141057004,2023-01-10 03:00:00,2023-01-10,3
1.08025,1.08038,1.07955,1.08021,9505,0.9,53.97379912663719,0.0014532466983312453,0.001442250737945443,1.079707,1.076572,1.083057193081644,1.076356806918356,0.0013900000000000182,0.016179746904018428,BUY,0.65,SELL,0.06926912,SELL,0.1630896192755108,2023-01-10 04:00:00,2023-01-10,4
1.0808,1.08092,1.08044,1.08063,3988,1.7,54.2931483087597,0.0013475686168051837,0.0014233143137173912,1.079888,1.0767001999999999,1.0830079163281765,1.0767680836718234,0.0013621428571428831,0.01611029219319167,HOLD,0.25,SELL,0.11466579,SELL,0.2708071025253884,2023-01-10 05:00:00,2023-01-10,5
1.07995,1.0805,1.07879,1.07978,1716,1.5,50.04081632653088,0.0011816092239651521,0.0013749732957669435,1.0799714999999999,1.0768328,1.0829783992596995,1.0769646007403002,0.0014628571428571626,0.016118769746915635,HOLD,0.25,SELL,0.041062057,SELL,0.23685636894753734,2023-01-10 06:00:00,2023-01-10,6
1.07754,1.07791,1.07744,1.07746,2978,1.8,44.22799422799514,0.0008530472013816848,0.0012705880768898918,1.079893,1.0769068,1.083079974146524,1.076706025853476,0.0015678571428571683,0.017652495220864296,HOLD,0.15000000000000002,BUY,0.9124342,BUY,0.8463279457863685,2023-01-10 07:00:00,2023-01-10,7
1.07745,1.0776,1.07705,1.07755,3407,1.7,47.228549734245,0.0005930849648685399,0.0011350874544856216,1.0799105,1.0769634,1.0830385091196666,1.0767824908803334,0.0015400000000000175,0.01657899242154874,HOLD,0.15000000000000002,BUY,0.95648557,BUY,0.9199845732286814,2023-01-10 08:00:00,2023-01-10,8
1.07751,1.07817,1.07751,1.07789,2498,1.6,47.38834216502627,0.0004097745520466045,0.000990024873997818,1.07987,1.0770224,1.0830837991946052,1.076656200805395,0.0014542857142857413,0.01581692628096145,HOLD,0.15000000000000002,BUY,0.9160471,BUY,0.8242077312491114,2023-01-10 09:00:00,2023-01-10,9
1.07808,1.07808,1.07734,1.07792,2943,1.5,48.236196319018795,0.00026387864967003516,0.0008447956291322616,1.079801,1.077096,1.0831237376157685,1.0764782623842315,0.001490000000000023,0.015664514486546974,HOLD,0.15000000000000002,BUY,0.9559118,BUY,0.8852012956557193,2023-01-10 10:00:00,2023-01-10,10
1.07799,1.07916,1.07799,1.07881,3077,1.0,41.5077989601389,0.00021756273014794658,0.0007193490493353986,1.0797595,1.0771998,1.0831113100373382,1.0764076899626618,0.0013514285714285748,0.015930784847343584,HOLD,0.15000000000000002,BUY,0.9800274,BUY,0.9512164472833766,2023-01-10 11:00:00,2023-01-10,11
1.07832,1.07832,1.07812,1.07815,2877,1.2,42.27714033539234,0.0001261464088113673,0.0006007085212305924,1.0796785,1.0772895999999998,1.0831066698355154,1.0762503301644846,0.0012728571428571392,0.01604583044392364,HOLD,0.15000000000000002,BUY,0.98523235,BUY,0.903774076307469,2023-01-10 12:00:00,2023-01-10,12
1.07876,1.08023,1.07851,1.07867,2004,1.1,35.18334985133828,9.456785039874127e-05,0.0004994803870642222,1.079659,1.0774256,1.0831063660425988,1.076211633957401,0.0012535714285714411,0.016006651900469446,HOLD,0.15000000000000002,BUY,0.921444,BUY,0.9006231624175688,2023-01-10 13:00:00,2023-01-10,13
1.08081,1.08098,1.08021,1.08032,3210,2.0,43.08093994778103,0.00020037304992825966,0.0004396589196370297,1.079761,1.0775898,1.0831569040343643,1.0763650959656357,0.0013407142857142982,0.0166734241847873,HOLD,0.25,BUY,0.86455256,BUY,0.61919392667401,2023-01-10 14:00:00,2023-01-10,14
1.07984,1.08026,1.07974,1.07996,2093,0.9,39.685314685315355,0.000252267459247113,0.0004021806275590464,1.0798299999999998,1.0777476,1.0831806448711727,1.076479355128827,0.0012800000000000272,0.016725510701176075,HOLD,0.15000000000000002,SELL,0.34145775,HOLD,0.5362047700229989,2023-01-10 15:00:00,2023-01-10,15
1.07954,1.07963,1.07945,1.07954,3708,1.2,34.991119005328244,0.0002565463559014436,0.0003730537732275259,1.079888,1.0778654,1.0831724680735852,1.0766035319264147,0.0012707142857143155,0.01678133293646101,HOLD,0.15000000000000002,BUY,0.9298261,BUY,0.8584139022719027,2023-01-10 16:00:00,2023-01-10,16
1.08049,1.0811,1.07959,1.08083,2685,1.9,47.459165154264504,0.00035988114552076844,0.0003704192476861744,1.079891,1.0780033999999998,1.0831789678574562,1.0766030321425437,0.0012607142857143133,0.015368249664670416,HOLD,0.25,SELL,0.17049949,SELL,0.22638158587598048,2023-01-10 17:00:00,2023-01-10,17
1.07876,1.07947,1.07872,1.07935,3907,1.7,46.20141342756245,0.0003186775630796834,0.00036007091076487626,1.0798635,1.0780952,1.0831603391560916,1.0765666608439086,0.0012800000000000272,0.015883780830643287,HOLD,0.25,BUY,0.9710803,BUY,0.8690694950026351,2023-01-10 18:00:00,2023-01-10,18
1.08004,1.08018,1.08004,1.08017,2958,1.1,48.03754266211644,0.0003481770063173961,0.00035769212987538026,1.079789,1.0782274,1.0829805671781614,1.0765974328218388,0.0012885714285714325,0.014954640477983077,HOLD,0.25,BUY,0.8808674,BUY,0.8181019296542462,2023-01-10 19:00:00,2023-01-10,19
1.07964,1.07979,1.07878,1.07958,2958,0.9,49.12739965095996,0.0003202557495227687,0.000350204853804858,1.0796725,1.0783487999999999,1.0827041774929298,1.0766408225070703,0.001256428571428571,0.015002553552265463,HOLD,0.25,BUY,0.9889107,BUY,0.9620162149253869,2023-01-10 20:00:00,2023-01-10,20
1.07982,1.08126,1.07909,1.0802,2921,1.2,64.03688524590115,0.0003441891722675283,0.00034900171749739205,1.0795664999999999,1.0784931999999998,1.0823461953638613,1.0767868046361384,0.0012442857142857136,0.015102229371044603,HOLD,0.25,BUY,0.9790181,BUY,0.9440180546850528,2023-01-10 21:00:00,2023-01-10,21
1.07949,1.08094,1.07928,1.08002,6220,1.9,62.53807106598925,0.0003446590713152009,0.00034813318826095385,1.0794215,1.0786410000000002,1.0817266911668824,1.0771163088331177,0.0013235714285714398,0.014904972837619658,HOLD,0.25,BUY,0.9168458,BUY,0.9089181775656264,2023-01-10 22:00:00,2023-01-10,22
1.07927,1.08041,1.07918,1.07979,2432,1.8,59.753593429157874,0.00032275190878761073,0.00034305693236628526,1.0793415,1.078779,1.081462763526168,1.077220236473832,0.0013642857142857226,0.014127411133834014,HOLD,0.25,BUY,0.9427326,BUY,0.9214449641699026,2023-01-10 23:00:00,2023-01-10,23
1.08222,1.08245,1.08172,1.08212,5715,0.9,67.44186046511581,0.00048777903890107055,0.00037200135367324234,1.079437,1.078948,1.0818717147244712,1.0770022852755288,0.0015014285714285741,0.015649123791151395,BUY,0.5,BUY,0.9009734,BUY,0.7902030766492979,2023-01-11 00:00:00,2023-01-11,0
1.08384,1.08445,1.08378,1.08381,7051,1.6,69.47040498442298,0.0007463298782899308,0.00044686705859658005,1.079596,1.0791434,1.082685932038101,1.076506067961899,0.0015792857142857195,0.01647921473508404,BUY,0.5,SELL,0.053906556,SELL,0.16067860300618922,2023-01-11 01:00:00,2023-01-11,1
1.0831,1.08351,1.08268,1.08341,5432,1.6,70.90620031796513,0.000908484184041658,0.0005391904836855956,1.0797775,1.0793068000000001,1.0833079800627916,1.0762470199372085,0.0016107142857142748,0.016230113940770462,BUY,0.30000000000000004,SELL,0.1627822,SELL,0.19821920939515533,2023-01-11 02:00:00,2023-01-11,2
1.08279,1.08295,1.08247,1.0827,2092,1.7,65.7791699295223,0.0009685368830316676,0.0006250597635548101,1.0800395,1.079415,1.0836231674834123,1.0764558325165878,0.0015292857142856933,0.014132888114415067,BUY,0.65,SELL,0.17304155,SELL,0.2761467392803473,2023-01-11 03:00:00,2023-01-11,3
1.08427,1.08427,1.08301,1.08378,2536,1.5,64.18032786885254,0.0010907031072200368,0.0007181884322878555,1.0803509999999998,1.0795404,1.0841026531093263,1.0765993468906734,0.0014764285714285532,0.014366564457873189,BUY,0.65,SELL,0.1898901,SELL,0.34450930059395796,2023-01-11 04:00:00,2023-01-11,4
1.08332,1.08386,1.08284,1.08351,3039,2.0,64.65730800990885,0.0011524492588523838,0.0008050405976007612,1.080632,1.079685,1.084448841350492,1.076815158649508,0.0015078571428571244,0.01449183800323291,BUY,0.65,SELL,0.17920671,SELL,0.1747780487280078,2023-01-11 05:00:00,2023-01-11,5
1.0829,1.08331,1.08278,1.08281,6401,1.8,63.19612590799084,0.0011318520926513198,0.000870402896610873,1.0808765,1.0797809999999999,1.0845868682609237,1.0771661317390764,0.001523571428571402,0.014828800940835166,BUY,0.65,SELL,0.11541884,SELL,0.19344450353241413,2023-01-11 06:00:00,2023-01-11,6
1.08354,1.08382,1.08317,1.08336,2683,1.1,60.85836909871312,0.001146690756252955,0.0009256604685392894,1.081104,1.0799144,1.0848387494807956,1.0773692505192045,0.001484285714285684,0.014700939218701761,BUY,0.65,SELL,0.081458345,SELL,0.20487650697661594,2023-01-11 07:00:00,2023-01-11,7
1.08187,1.08329,1.08112,1.08223,2668,1.9,62.74336283185828,0.001055106338775591,0.0009515496425865498,1.081308,1.0800288,1.0848012753443825,1.0778147246556173,0.0014935714285713958,0.015095434537243957,BUY,0.65,HOLD,0.59961,HOLD,0.5889558874726365,2023-01-11 08:00:00,2023-01-11,8
1.08203,1.08265,1.08144,1.08193,3404,1.8,58.16326530612236,0.0009473965377460036,0.0009507190216184406,1.081471,1.0801556,1.0847432302068178,1.0781987697931823,0.0015207142857142561,0.015140587598336842,HOLD,0.25,BUY,0.9615481,BUY,0.8513998236169344,2023-01-11 09:00:00,2023-01-11,9
1.08227,1.08227,1.08161,1.08175,3810,1.7,60.46287367405982,0.0008378530008967822,0.0009281458174741089,1.0815424999999999,1.0802434,1.0847710364127596,1.07831396358724,0.0014685714285714063,0.014264328201340853,HOLD,0.15000000000000002,BUY,0.9441956,BUY,0.8958590246478529,2023-01-11 10:00:00,2023-01-11,10
1.08265,1.08311,1.08227,1.08254,3026,1.9,61.1005692599621,0.00080550005321256,0.0009036166646217992,1.0816715000000001,1.080354,1.084839406663978,1.0785035933360223,0.0014107142857142652,0.014368196074477797,HOLD,0.15000000000000002,BUY,0.90607363,BUY,0.8664815235217547,2023-01-11 11:00:00,2023-01-11,11
1.08317,1.08333,1.08269,1.08298,5536,1.7,63.70370370370414,0.0008060725294916082,0.0008841078375957611,1.0818435,1.0804514,1.08489555556273,1.07879144443727,0.0013485714285713974,0.01427183251235479,HOLD,0.15000000000000002,HOLD,0.53685737,BUY,0.6402036532546873,2023-01-11 12:00:00,2023-01-11,12
1.08238,1.08424,1.08238,1.083,3100,1.5,65.15580736543896,0.0007989304806563791,0.0008670723662078847,1.081952,1.0805308,1.0850066365103925,1.0788973634896075,0.0013935714285714068,0.013740811980626414,HOLD,0.25,BUY,0.9236411,BUY,0.8555372130945506,2023-01-11 13:00:00,2023-01-11,13
1.08403,1.08403,1.08312,1.08381,2781,0.8,59.316427783902895,0.0008488456221027452,0.0008634270173868569,1.0821749999999999,1.080663,1.085077213311485,1.0792727866885148,0.0012771428571428497,0.012756764563558202,HOLD,0.25,SELL,0.1738881,HOLD,0.4466969823836689,2023-01-11 14:00:00,2023-01-11,14
1.08291,1.08294,1.08199,1.08249,2412,1.0,42.41379310344828,0.0007729803269727054,0.0008453376793040267,1.0822910000000001,1.0807388,1.0850370432779384,1.0795449567220619,0.0012407142857142775,0.01352750636682373,HOLD,0.15000000000000002,BUY,0.9408356,BUY,0.9422946271363694,2023-01-11 15:00:00,2023-01-11,15
1.08444,1.08451,1.08365,1.0843,5422,1.5,54.40158259149382,0.0008491202772045181,0.000846094198884125,1.082527,1.0808388,1.085097734893924,1.0799562651060761,0.0013042857142857261,0.01437085869171283,BUY,0.65,SELL,0.20479926,SELL,0.36925535484214783,2023-01-11 16:00:00,2023-01-11,16
1.08349,1.08442,1.08303,1.08363,1977,1.9,54.61767626613751,0.00084565020656302,0.0008460054004199041,1.0826985,1.0809186,1.0850651389669956,1.0803318610330044,0.0013364285714285876,0.014600682028331412,HOLD,0.25,BUY,0.78897655,BUY,0.7533546135572878,2023-01-11 17:00:00,2023-01-11,17
1.08581,1.08581,1.08538,1.08551,1466,1.6,57.95768169273238,0.000983265960829094,0.0008734575125017421,1.082973,1.0810334,1.0853048309950717,1.0806411690049282,0.0013800000000000004,0.015566569855314561,BUY,0.5,BUY,0.85993576,BUY,0.7147807536863816,2023-01-11 18:00:00,2023-01-11,18
1.08365,1.08423,1.08328,1.08359,1962,1.4,50.3194888178917,0.000926716868464128,0.0008841093836942194,1.083163,1.081124,1.0849609532223,1.0813650467777003,0.0014664285714285669,0.017090576789144777,BUY,0.65,BUY,0.935747,BUY,0.8903620666144705,2023-01-11 19:00:00,2023-01-11,19
1.08363,1.08363,1.08215,1.08298,8356,1.6,50.683829444891416,0.0008231901793636087,0.0008719255428280973,1.083206,1.081218,1.08493888199255,1.0814731180074497,0.0015200000000000133,0.015567391885565201,HOLD,0.25,BUY,0.89596534,BUY,0.7869459259967428,2023-01-11 20:00:00,2023-01-11,20
1.08429,1.08463,1.08384,1.08429,5745,0.9,53.52539802880928,0.0008371998653462498,0.0008649804073317279,1.08323,1.0813322,1.0850107390541717,1.0814492609458282,0.0015657142857142972,0.015155648276609819,HOLD,0.25,BUY,0.9186307,BUY,0.8286547816738783,2023-01-11 21:00:00,2023-01-11,21
1.08442,1.08442,1.08373,1.08411,3115,1.3,57.67973856209113,0.0008242764014825266,0.0008568396061618877,1.0832650000000001,1.0814468,1.0850876585556906,1.0814423414443097,0.001455,0.015103101083536507,HOLD,0.25,BUY,0.95634013,BUY,0.9167173306822702,2023-01-11 22:00:00,2023-01-11,22
